,Ticker,StartDate,EndDate,Start_Price,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36,week37,week38,week39,week40,week41,week42,week43,week44,week45,week46,week47,week48,week49,week1_Return,week2_Return,week3_Return,week4_Return,week5_Return,week6_Return,week7_Return,week8_Return,week9_Return,week10_Return,week11_Return,week12_Return,week13_Return,week14_Return,week15_Return,week16_Return,week17_Return,week18_Return,week19_Return,week20_Return,week21_Return,week22_Return,week23_Return,week24_Return,week25_Return,week26_Return,week27_Return,week28_Return,week29_Return,week30_Return,week31_Return,week32_Return,week33_Return,week34_Return,week35_Return,week36_Return,week37_Return,week38_Return,week39_Return,week40_Return,week41_Return,week42_Return,week43_Return,week44_Return,week45_Return,week46_Return,week47_Return,week48_Return,week49_Return
46,NKE,20170124,20180119,52.74594499999999,52.20319,52.114372,55.706429,57.472847,57.186668,55.939388,57.077782,53.375542,56.107674,54.424839,55.008881,55.830505,54.909897,53.919991,53.692314,51.158165,51.821392,52.623791,53.100563,50.756432,52.494663,58.603317,58.335129,57.401451,58.553654,58.652981,59.388008,59.378071,53.249557,53.368748,52.834526,53.22324,53.153473,53.522247,51.299629,51.359428,51.827873,53.243172,54.807976,54.967445,55.794697,59.193409,60.160202,59.720001,64.300003,63.59,62.950001,63.98,64.669998,-0.0102899853249,-0.011973868323,0.0561272340461,0.0896164055834,0.0841907941928,0.0605438579212,0.0821264459287,0.0119364057275,0.0637343591057,0.0318298212308,0.0429025586706,0.0584795665335,0.0410259404775,0.0222585072653,0.0179420237897,-0.0301024088202,-0.0175284185353,-0.00231589366728,0.00672313293467,-0.0377187857759,-0.00476400602928,0.111048764033,0.105964240474,0.0882628228578,0.110107212981,0.111990334044,0.125925566411,0.125737172782,0.00954788088449,0.0118075996174,0.00167938976162,0.00904894205611,0.00772624322116,0.0147177569764,-0.0274204206598,-0.0262867031769,-0.0174055465306,0.00942682892495,0.0390936402789,0.042116981694,0.0578006897023,0.122236202233,0.140565440623,0.132219756419,0.219051113787,0.205590306516,0.193456691315,0.212984239831,0.226065776241
47,AMZN,20170124,20180119,822.4400019999999,823.47998,812.5,836.390015,855.609985,853.080017,850.5,852.969971,848.059998,874.320007,909.280029,896.22998,902.059998,918.380005,937.530029,947.619995,958.48999,993.380005,1006.72998,978.309998,987.710022,1003.73999,968.0,996.469971,1010.039978,1038.949951,987.780029,992.27002,983.299988,953.289978,946.02002,965.27002,982.580017,969.859985,938.599976,957.099976,987.200012,1009.130005,975.900024,1105.280029,1123.170044,1136.839966,1139.48999,1161.27002,1152.349976,1164.130005,1177.619995,1186.099976,1229.140015,1305.199951,0.00126450318257,-0.012085990438,0.016961739417,0.0403311888032,0.0372550154728,0.0341179878554,0.0371212111835,0.0311512036595,0.0630805953916,0.105588282171,0.089720803731,0.0968094886027,0.116652889897,0.13993729235,0.15220562314,0.165422386641,0.207844952318,0.224077109031,0.189521418731,0.200950853069,0.220441597635,0.176985552315,0.211602023949,0.228101716288,0.263253183787,0.201035974172,0.206495328032,0.195588718458,0.159099722389,0.150260222873,0.173666185561,0.19471330992,0.179247097225,0.141238234665,0.163732276728,0.200330734886,0.226995285426,0.186591145405,0.343903538632,0.365655903493,0.382277081897,0.385499230617,0.411981442021,0.401135612565,0.415458881097,0.431861281232,0.442172040654,0.494504172962,0.586985005382
48,AGN,20170124,20180119,210.358368,216.063721,229.606583,245.360504,243.139557,242.810898,237.02002,238.237595,231.625107,238.900833,235.366898,235.4263,235.535187,240.593536,242.771317,228.675217,217.185486,222.775742,226.548889,230.719238,233.827148,244.719681,241.373474,239.467026,245.78212,251.729828,250.548218,239.516678,230.997253,222.068069,223.034149,222.874786,230.27475,214.13031,208.602753,208.951355,206.580963,196.979965,182.180069,176.513092,172.270325,171.124985,170.669998,175.690002,168.0,169.240005,165.710007,164.619995,172.289993,176.050003,0.0271220634303,0.0915020171672,0.166392886258,0.155834965405,0.154272588766,0.126743957245,0.132532055963,0.101097661111,0.135684951692,0.118885358533,0.119167743306,0.119685369493,0.143731710259,0.154084428911,0.0870744966038,0.0324547013029,0.0590296174954,0.0769663748295,0.0967913479914,0.111565706766,0.163346546784,0.147439373555,0.138376515642,0.168397161172,0.196671329947,0.191054201371,0.13861255094,0.0981129735709,0.0556654870036,0.0602580307145,0.0595004521047,0.0946783443386,0.0179310290143,-0.0083458291519,-0.00668864763203,-0.0179569989819,-0.0635981498012,-0.133953782148,-0.160893414043,-0.181062647339,-0.186507355866,-0.188670269585,-0.164806212986,-0.201362885645,-0.195468159365,-0.212249036844,-0.217430727548,-0.180969149751,-0.163094842987
49,CHK,20170124,20180119,6.91,6.45,6.17,6.44,5.92,5.57,4.94,5.45,5.0,5.81,6.11,6.15,5.56,5.29,5.13,5.72,5.57,5.18,4.96,4.97,5.1,4.57,4.97,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.74,4.04,4.37,4.29,3.91,3.78,3.65,3.9,4.18,3.94,3.81,4.05,3.77,3.72,3.78,4.04,3.99,4.28,-0.0665701881331,-0.107091172214,-0.068017366136,-0.143270622287,-0.193921852388,-0.28509406657,-0.211287988423,-0.276410998553,-0.159189580318,-0.115774240232,-0.10998552822,-0.195369030391,-0.234442836469,-0.257597684515,-0.172214182344,-0.193921852388,-0.250361794501,-0.282199710564,-0.280752532562,-0.261939218524,-0.338639652677,-0.280752532562,-0.325615050651,-0.298118668596,-0.325615050651,-0.282199710564,-0.370477568741,-0.410998552822,-0.447178002894,-0.471780028944,-0.464544138929,-0.458755426918,-0.415340086831,-0.367583212735,-0.379160636758,-0.434153400868,-0.452966714906,-0.471780028944,-0.435600578871,-0.39507959479,-0.42981186686,-0.448625180897,-0.413892908828,-0.454413892909,-0.461649782923,-0.452966714906,-0.415340086831,-0.422575976845,-0.380607814761
50,CHK,20170123,20180118,6.68,6.46,6.38,6.33,6.08,5.45,5.26,5.24,5.07,5.39,6.32,6.18,5.5,5.47,5.54,5.75,5.49,5.55,5.1,4.74,5.0,4.5,4.96,4.54,4.87,4.69,5.06,4.53,4.14,3.96,3.79,3.76,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.87,3.92,3.81,3.61,3.88,4.05,4.19,-0.0329341317365,-0.0449101796407,-0.0523952095808,-0.0898203592814,-0.184131736527,-0.212574850299,-0.215568862275,-0.241017964072,-0.193113772455,-0.0538922155689,-0.0748502994012,-0.176646706587,-0.181137724551,-0.170658682635,-0.139221556886,-0.178143712575,-0.169161676647,-0.236526946108,-0.290419161677,-0.251497005988,-0.326347305389,-0.25748502994,-0.320359281437,-0.270958083832,-0.297904191617,-0.24251497006,-0.321856287425,-0.380239520958,-0.407185628743,-0.432634730539,-0.437125748503,-0.456586826347,-0.39371257485,-0.345808383234,-0.34880239521,-0.372754491018,-0.428143712575,-0.459580838323,-0.425149700599,-0.374251497006,-0.37874251497,-0.420658682635,-0.420658682635,-0.413173652695,-0.429640718563,-0.459580838323,-0.419161676647,-0.39371257485,-0.372754491018
51,BAC,20170123,20180118,22.209085,22.593021,22.760378,23.036022,24.394556,24.296112,24.893517,25.002134,22.73101,23.185234,23.145739,22.632265,22.454523,23.590088,23.471596,23.846823,22.286659,23.066742,22.419298,22.756132,23.320826,22.716507,24.093563,24.598814,23.984587,23.578405,23.806265,24.737511,23.637848,23.400082,23.548685,23.98778,23.260878,24.595192,24.654938,25.51129,25.740313,26.128656,27.044752,27.482887,27.63225,26.287977,26.626535,27.522717,28.93,29.32,29.450001,29.73,30.190001,30.66,0.0172873398431,0.0248228596541,0.0372341769145,0.098404369203,0.0939717687604,0.120870895852,0.125761552086,0.0235005179187,0.0439526887308,0.0421743624287,0.0190543644639,0.0110512432187,0.062181895382,0.0568466012895,0.0737418043112,0.00349289491215,0.0386173946383,0.00946518057813,0.0246316766314,0.0500579380015,0.022847496869,0.0848516721873,0.107601416267,0.0799448513975,0.0616558493968,0.0719156147135,0.113846473189,0.0643323666869,0.0536265676862,0.0603176582916,0.0800886213908,0.047358682269,0.107438329855,0.11012849021,0.148687125111,0.158999256385,0.176485028537,0.21773373374,0.237461471285,0.244186782121,0.183658714441,0.198902836384,0.239254881505,0.302620076424,0.320180457682,0.326033963128,0.338641371313,0.3593536609,0.380516126621
52,BAC,20170123,20180118,22.209085,22.593021,22.760378,23.036022,24.394556,24.296112,24.893517,25.002134,22.73101,23.185234,23.145739,22.632265,22.454523,23.590088,23.471596,23.846823,22.286659,23.066742,22.419298,22.756132,23.320826,22.716507,24.093563,24.598814,23.984587,23.578405,23.806265,24.737511,23.637848,23.400082,23.548685,23.98778,23.260878,24.595192,24.654938,25.51129,25.740313,26.128656,27.044752,27.482887,27.63225,26.287977,26.626535,27.522717,28.93,29.32,29.450001,29.73,30.190001,30.66,0.0172873398431,0.0248228596541,0.0372341769145,0.098404369203,0.0939717687604,0.120870895852,0.125761552086,0.0235005179187,0.0439526887308,0.0421743624287,0.0190543644639,0.0110512432187,0.062181895382,0.0568466012895,0.0737418043112,0.00349289491215,0.0386173946383,0.00946518057813,0.0246316766314,0.0500579380015,0.022847496869,0.0848516721873,0.107601416267,0.0799448513975,0.0616558493968,0.0719156147135,0.113846473189,0.0643323666869,0.0536265676862,0.0603176582916,0.0800886213908,0.047358682269,0.107438329855,0.11012849021,0.148687125111,0.158999256385,0.176485028537,0.21773373374,0.237461471285,0.244186782121,0.183658714441,0.198902836384,0.239254881505,0.302620076424,0.320180457682,0.326033963128,0.338641371313,0.3593536609,0.380516126621
53,QCOM,20170123,20180118,52.806144999999994,51.584133,50.881725,52.854256,54.60548,54.853764,55.096565,56.543667,55.164551,55.727852,55.048004,53.756302,51.095192,51.512814,52.921062,53.736877,53.76601,56.951569,57.492813,57.002422,55.835308,55.384155,54.020885,54.285686,55.717621,52.804726,51.863186,51.608185,51.706261,50.921642,51.02953,51.614594,50.146973,51.81292,51.18819,51.446018,52.437653,51.941833,52.943382,54.202759,61.997009,65.9338,65.913971,68.379997,64.690002,64.860001,64.5,64.540001,66.029999,65.43,-0.0231414734024,-0.0364431071422,0.000911087147149,0.0340743487335,0.0387761500106,0.043374118675,0.0707781641701,0.044661582473,0.0553289205262,0.0424545097924,0.0179933036203,-0.0324006420086,-0.0244920548546,0.00217620506098,0.0176254487049,0.0181771458606,0.0785026818375,0.0887523222913,0.0794656947596,0.0573638352127,0.0488202651415,0.0230037621568,0.0280183490009,0.0551351741355,-2.68718725821e-05,-0.0178569937268,-0.022685996109,-0.0208287122645,-0.0356871913297,-0.0336440957771,-0.0225646276584,-0.0503572453547,-0.0188088905183,-0.0306395212148,-0.0257569833965,-0.00697820301027,-0.0163676405464,0.00259888314135,0.0264479446474,0.174049137652,0.248600896733,0.248225391193,0.294924994051,0.225046857709,0.228266161069,0.221448753739,0.222206260275,0.250422635472,0.239060340421
54,FNMA,20170123,20180118,3.83,4.24,4.39,4.3,2.71,2.95,2.78,2.75,2.8,2.64,2.35,2.62,2.38,2.95,2.58,2.68,2.65,2.57,2.57,2.44,2.4,2.35,2.36,2.26,2.31,2.57,2.64,2.68,2.68,2.78,2.84,2.7,2.51,2.74,2.83,3.15,3.08,3.17,3.09,3.16,3.01,2.91,2.7,2.74,2.97,2.72,2.75,2.67,2.44,2.19,0.107049608355,0.146214099217,0.1227154047,-0.292428198433,-0.229765013055,-0.274151436031,-0.281984334204,-0.268929503916,-0.310704960836,-0.386422976501,-0.31592689295,-0.378590078329,-0.229765013055,-0.32637075718,-0.300261096606,-0.308093994778,-0.328981723238,-0.328981723238,-0.362924281984,-0.373368146214,-0.386422976501,-0.383812010444,-0.409921671018,-0.396866840731,-0.328981723238,-0.310704960836,-0.300261096606,-0.300261096606,-0.274151436031,-0.258485639687,-0.295039164491,-0.344647519582,-0.284595300261,-0.261096605744,-0.177545691906,-0.195822454308,-0.172323759791,-0.193211488251,-0.174934725849,-0.21409921671,-0.240208877285,-0.295039164491,-0.284595300261,-0.22454308094,-0.289817232376,-0.281984334204,-0.302872062663,-0.362924281984,-0.42819843342
55,AAPL,20170123,20180118,118.17955800000001,119.705017,128.227966,131.749222,135.119827,135.406479,137.907227,137.383347,138.223511,142.137741,143.096542,139.992844,139.053818,142.019119,145.360062,151.488388,149.12619,152.193069,152.034271,153.830734,143.210754,144.540756,142.605316,143.101578,147.925232,149.146042,148.38179,155.220261,156.915909,156.935837,159.287384,163.462372,160.921509,158.101639,150.010727,153.259048,155.281784,159.307312,155.610596,166.122803,173.625839,173.970001,169.979996,173.070007,169.639999,171.699997,174.539993,170.600006,173.029999,175.279999,0.0129079768601,0.0850266168706,0.114822429781,0.143343479081,0.145769042392,0.166929622465,0.162496706918,0.169605922879,0.202726963998,0.210840050696,0.184577488435,0.17663173186,0.201723220187,0.229993278533,0.281849336414,0.261861124916,0.287812135835,0.286468434752,0.301669566238,0.21180647841,0.223060556717,0.206683443511,0.210882663819,0.251698978262,0.26202910659,0.255562235222,0.313427327254,0.327775392424,0.327944017188,0.347842103116,0.383169600279,0.361669579099,0.337808684307,0.269345811904,0.296832130646,0.313947916441,0.348010727879,0.316730225036,0.405681370039,0.469169811923,0.472082007618,0.438319781159,0.464466528128,0.435442828446,0.452873914116,0.476905109088,0.443566119955,0.464127992423,0.483166818072
56,QCOM,20170123,20180118,52.806144999999994,51.584133,50.881725,52.854256,54.60548,54.853764,55.096565,56.543667,55.164551,55.727852,55.048004,53.756302,51.095192,51.512814,52.921062,53.736877,53.76601,56.951569,57.492813,57.002422,55.835308,55.384155,54.020885,54.285686,55.717621,52.804726,51.863186,51.608185,51.706261,50.921642,51.02953,51.614594,50.146973,51.81292,51.18819,51.446018,52.437653,51.941833,52.943382,54.202759,61.997009,65.9338,65.913971,68.379997,64.690002,64.860001,64.5,64.540001,66.029999,65.43,-0.0231414734024,-0.0364431071422,0.000911087147149,0.0340743487335,0.0387761500106,0.043374118675,0.0707781641701,0.044661582473,0.0553289205262,0.0424545097924,0.0179933036203,-0.0324006420086,-0.0244920548546,0.00217620506098,0.0176254487049,0.0181771458606,0.0785026818375,0.0887523222913,0.0794656947596,0.0573638352127,0.0488202651415,0.0230037621568,0.0280183490009,0.0551351741355,-2.68718725821e-05,-0.0178569937268,-0.022685996109,-0.0208287122645,-0.0356871913297,-0.0336440957771,-0.0225646276584,-0.0503572453547,-0.0188088905183,-0.0306395212148,-0.0257569833965,-0.00697820301027,-0.0163676405464,0.00259888314135,0.0264479446474,0.174049137652,0.248600896733,0.248225391193,0.294924994051,0.225046857709,0.228266161069,0.221448753739,0.222206260275,0.250422635472,0.239060340421
57,CHK,20170123,20180118,6.68,6.46,6.38,6.33,6.08,5.45,5.26,5.24,5.07,5.39,6.32,6.18,5.5,5.47,5.54,5.75,5.49,5.55,5.1,4.74,5.0,4.5,4.96,4.54,4.87,4.69,5.06,4.53,4.14,3.96,3.79,3.76,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.87,3.92,3.81,3.61,3.88,4.05,4.19,-0.0329341317365,-0.0449101796407,-0.0523952095808,-0.0898203592814,-0.184131736527,-0.212574850299,-0.215568862275,-0.241017964072,-0.193113772455,-0.0538922155689,-0.0748502994012,-0.176646706587,-0.181137724551,-0.170658682635,-0.139221556886,-0.178143712575,-0.169161676647,-0.236526946108,-0.290419161677,-0.251497005988,-0.326347305389,-0.25748502994,-0.320359281437,-0.270958083832,-0.297904191617,-0.24251497006,-0.321856287425,-0.380239520958,-0.407185628743,-0.432634730539,-0.437125748503,-0.456586826347,-0.39371257485,-0.345808383234,-0.34880239521,-0.372754491018,-0.428143712575,-0.459580838323,-0.425149700599,-0.374251497006,-0.37874251497,-0.420658682635,-0.420658682635,-0.413173652695,-0.429640718563,-0.459580838323,-0.419161676647,-0.39371257485,-0.372754491018
58,FNMA,20170123,20180118,3.83,4.24,4.39,4.3,2.71,2.95,2.78,2.75,2.8,2.64,2.35,2.62,2.38,2.95,2.58,2.68,2.65,2.57,2.57,2.44,2.4,2.35,2.36,2.26,2.31,2.57,2.64,2.68,2.68,2.78,2.84,2.7,2.51,2.74,2.83,3.15,3.08,3.17,3.09,3.16,3.01,2.91,2.7,2.74,2.97,2.72,2.75,2.67,2.44,2.19,0.107049608355,0.146214099217,0.1227154047,-0.292428198433,-0.229765013055,-0.274151436031,-0.281984334204,-0.268929503916,-0.310704960836,-0.386422976501,-0.31592689295,-0.378590078329,-0.229765013055,-0.32637075718,-0.300261096606,-0.308093994778,-0.328981723238,-0.328981723238,-0.362924281984,-0.373368146214,-0.386422976501,-0.383812010444,-0.409921671018,-0.396866840731,-0.328981723238,-0.310704960836,-0.300261096606,-0.300261096606,-0.274151436031,-0.258485639687,-0.295039164491,-0.344647519582,-0.284595300261,-0.261096605744,-0.177545691906,-0.195822454308,-0.172323759791,-0.193211488251,-0.174934725849,-0.21409921671,-0.240208877285,-0.295039164491,-0.284595300261,-0.22454308094,-0.289817232376,-0.281984334204,-0.302872062663,-0.362924281984,-0.42819843342
59,QCOM,20170123,20180118,52.806144999999994,51.584133,50.881725,52.854256,54.60548,54.853764,55.096565,56.543667,55.164551,55.727852,55.048004,53.756302,51.095192,51.512814,52.921062,53.736877,53.76601,56.951569,57.492813,57.002422,55.835308,55.384155,54.020885,54.285686,55.717621,52.804726,51.863186,51.608185,51.706261,50.921642,51.02953,51.614594,50.146973,51.81292,51.18819,51.446018,52.437653,51.941833,52.943382,54.202759,61.997009,65.9338,65.913971,68.379997,64.690002,64.860001,64.5,64.540001,66.029999,65.43,-0.0231414734024,-0.0364431071422,0.000911087147149,0.0340743487335,0.0387761500106,0.043374118675,0.0707781641701,0.044661582473,0.0553289205262,0.0424545097924,0.0179933036203,-0.0324006420086,-0.0244920548546,0.00217620506098,0.0176254487049,0.0181771458606,0.0785026818375,0.0887523222913,0.0794656947596,0.0573638352127,0.0488202651415,0.0230037621568,0.0280183490009,0.0551351741355,-2.68718725821e-05,-0.0178569937268,-0.022685996109,-0.0208287122645,-0.0356871913297,-0.0336440957771,-0.0225646276584,-0.0503572453547,-0.0188088905183,-0.0306395212148,-0.0257569833965,-0.00697820301027,-0.0163676405464,0.00259888314135,0.0264479446474,0.174049137652,0.248600896733,0.248225391193,0.294924994051,0.225046857709,0.228266161069,0.221448753739,0.222206260275,0.250422635472,0.239060340421
60,GE,20170123,20180118,28.779446000000004,28.982594,28.692381,29.059984,29.524324,29.067495,29.116253,28.804222,28.657957,28.882229,29.272266,29.291767,29.252766,28.531197,28.501942,27.985144,26.727276,27.136814,27.029552,26.90279,28.457218,27.090406,26.56925,25.713762,26.333254,25.477766,25.104105,25.349936,24.77961,24.140453,24.081453,24.720612,23.324299,24.292273,24.937817,24.40152,23.269337,23.199818,22.166948,20.270044,19.991964,18.889578,17.856709,18.28376,17.638218,17.787188,17.469383,17.379999,18.530001,19.02,0.00705878771954,-0.00302524933941,0.00974785963566,0.0258822911324,0.0100088445066,0.0117030397319,0.000860892179787,-0.00422138077293,0.00357140300755,0.0171240266404,0.0178016282871,0.0164464597407,-0.00862591309089,-0.00964243717548,-0.0275996278733,-0.0713067930495,-0.0570765677699,-0.0608036026823,-0.0652082044943,-0.0111964629201,-0.0586891074971,-0.0767977257102,-0.10652338478,-0.084997883559,-0.114723542628,-0.127707149054,-0.119165254258,-0.138982383469,-0.161191184848,-0.163241259057,-0.141032388184,-0.189550104613,-0.155915892196,-0.133485161598,-0.152119884448,-0.191459870353,-0.193875448471,-0.22976460353,-0.295676365695,-0.305338817154,-0.34364344609,-0.379532566402,-0.364693816552,-0.387124477657,-0.381948214014,-0.392990990862,-0.396096818542,-0.356137675479,-0.339111670183
61,F,20170122,20180117,11.560516999999999,11.616863,11.757731,11.795297,11.91738,11.767122,11.701385,11.785905,11.006439,10.9407,10.677749,10.593227,10.650333,11.040561,10.53612,10.507567,10.241073,10.431426,10.859723,10.564673,10.697923,10.593227,10.631299,10.716958,11.116703,11.114868,10.76783,10.555751,10.382232,10.179793,10.430431,10.94135,10.999189,11.211268,11.510106,11.654706,11.895705,11.683625,11.750627,11.809185,12.033657,11.867743,11.838464,11.916541,12.131253,12.297168,12.385004,12.199571,12.668034,12.843708,0.00487400347234,0.0170592716571,0.020308780308,0.0308691211647,0.0178716055692,0.0121852681848,0.0194963598946,-0.0479284793232,-0.0536149897102,-0.0763605987518,-0.0836718634642,-0.0787321189874,-0.0449768812243,-0.0886116944424,-0.0910815666808,-0.114133649905,-0.0976678638161,-0.0606196072373,-0.086141822204,-0.0746155210879,-0.0836718634642,-0.0803785851446,-0.0729689684294,-0.0383904975876,-0.0385492275129,-0.068568473192,-0.0869135869962,-0.101923209836,-0.119434450899,-0.0977539326312,-0.0535587638511,-0.0485556139055,-0.0302105001013,-0.00436061812806,0.00814747298931,0.028994205017,0.0106490047115,0.0164447662678,0.0215101106637,0.0409272353477,0.0265754550597,0.0240427828617,0.0307965465558,0.04936941834,0.0637212851294,0.0713192152219,0.0552790156357,0.0958016843018,0.11099771749
62,COP,20170120,20180115,49.609328999999995,48.338047,49.315956,49.294621,46.708965,46.561493,47.50531,45.067123,45.086784,43.543255,48.616257,49.304455,47.869068,47.967384,45.912624,45.489872,46.594723,46.228924,44.18243,43.065269,44.90414,44.439484,43.460724,42.818108,42.758789,43.000008,44.422401,44.67107,44.730751,42.771233,43.069633,43.427719,44.233414,46.262558,48.818886,49.783722,48.600056,49.400002,50.25,51.209999,52.959999,52.990002,50.130001,49.16,51.290001,51.689999,52.34,56.23,56.34,57.650002,-0.0256258656512,-0.00591366595585,-0.00634372619714,-0.0584640844467,-0.0614367511401,-0.0424117609009,-0.0915595129295,-0.0911631963416,-0.122276880625,-0.0200178478528,-0.00614549735192,-0.0350793093775,-0.0330975047052,-0.0745163273625,-0.0830379503823,-0.0607669174481,-0.068140510427,-0.109392711198,-0.131911882944,-0.09484484259,-0.104211145448,-0.123940499175,-0.136894030556,-0.13808975324,-0.133227381487,-0.104555496004,-0.0995429508833,-0.0983399311851,-0.137838913322,-0.131823915619,-0.12460579743,-0.108365001268,-0.0674625331054,-0.0159333539867,0.00351532672413,-0.0203444194942,-0.0042195087944,0.0129143250456,0.0322655039337,0.067541127194,0.0681459126367,0.0104954453224,-0.00905734887081,0.0338781441692,0.0419411034566,0.0550434979679,0.133456169101,0.135673493991,0.162079858004
63,CHK,20170120,20180115,6.69,6.92,6.57,6.38,6.1,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.66,5.51,5.32,5.4,5.54,5.67,5.06,4.8,5.02,4.52,4.86,4.66,4.78,4.84,5.06,4.5,4.14,3.88,3.86,3.64,3.64,4.0,4.22,4.3,4.2,3.88,3.8,3.77,3.74,4.14,4.02,3.81,3.95,3.83,3.69,4.0,4.07,4.0,0.034379671151,-0.0179372197309,-0.0463378176383,-0.0881913303438,-0.159940209268,-0.200298953662,-0.203288490284,-0.225710014948,-0.22869955157,-0.11509715994,-0.0687593423019,-0.153961136024,-0.176382660688,-0.204783258595,-0.192825112108,-0.171898355755,-0.152466367713,-0.243647234679,-0.282511210762,-0.249626307922,-0.324364723468,-0.273542600897,-0.303437967115,-0.285500747384,-0.276532137519,-0.243647234679,-0.32735426009,-0.381165919283,-0.420029895366,-0.423019431988,-0.455904334828,-0.455904334828,-0.402092675635,-0.369207772795,-0.357249626308,-0.372197309417,-0.420029895366,-0.431988041854,-0.436472346786,-0.440956651719,-0.381165919283,-0.399103139013,-0.430493273543,-0.40956651719,-0.427503736921,-0.448430493274,-0.402092675635,-0.391629297459,-0.402092675635
64,F,20170120,20180115,11.607471,11.729558,11.795297,11.74834,11.814078,11.889208,11.757731,11.776514,11.532344,10.762268,10.743485,10.565054,10.602745,10.926347,10.393354,10.621781,10.412391,10.517085,10.583709,10.53612,10.678887,10.507567,10.555156,10.640817,11.040561,11.278748,10.777471,10.536472,10.382232,10.256913,10.324392,10.632871,10.95099,11.201629,11.413707,11.539027,11.866786,11.616147,11.809185,11.770146,12.062936,11.721348,11.721348,11.818944,12.326447,12.277648,12.355725,12.297168,12.453322,12.716832,0.0105179672644,0.016181474845,0.012136063058,0.0177994844872,0.0242720399646,0.0129451109548,0.0145632928999,-0.00647229702318,-0.0728154306825,-0.0744336126276,-0.0898056949701,-0.0865585621536,-0.0586797933848,-0.104597892168,-0.0849185839017,-0.102957827765,-0.0939382919845,-0.0881985404056,-0.092298399884,-0.0799988214487,-0.0947582811105,-0.0906584216321,-0.0832786056498,-0.048840096176,-0.0283199501425,-0.0715056707874,-0.0922680745875,-0.105556068156,-0.11635247678,-0.110539065745,-0.0839631647583,-0.0565567641737,-0.0349638607755,-0.016693041921,-0.00589654714623,0.0223403530364,0.000747449638254,0.0173779456352,0.0140146807173,0.0392389522231,0.00981066418344,0.00981066418344,0.0182186972511,0.0619407965783,0.0577366938931,0.0644631375775,0.0594183694278,0.0728712567966,0.0955730150004
65,TSLA,20170120,20180115,244.729996,252.949997,251.330002,269.230011,272.230011,246.229996,251.210007,246.169998,261.920013,270.220001,298.519989,312.390015,300.25,313.790009,318.890015,321.26001,317.01001,303.859985,341.01001,359.649994,380.660004,376.399994,371.23999,308.829987,323.410004,329.920013,334.459991,347.089996,355.399994,351.920013,352.929993,355.899994,343.399994,379.809998,351.089996,341.100006,356.880005,355.570007,345.100006,320.869995,306.089996,302.98999,315.049988,316.809998,305.200012,328.910004,338.869995,317.290009,317.25,334.799988,0.0335880404297,0.026968520851,0.100110388593,0.112368796018,0.00612920371232,0.0264782049847,0.0058840437361,0.0702407440075,0.104155622182,0.219793216521,0.27646802642,0.226862276417,0.282188592035,0.303027909174,0.312712030609,0.295345953424,0.241613165392,0.393413212821,0.469578718908,0.5554284731,0.538021493695,0.516937016581,0.261921268531,0.321497198079,0.348097978966,0.36664894564,0.418256861329,0.452212641723,0.437992966747,0.44211988219,0.454255709627,0.403179012024,0.551955233146,0.434601404562,0.393780948699,0.458260167667,0.45290733793,0.410125491932,0.311118376351,0.250725293192,0.23805824767,0.287337037345,0.294528677228,0.247088697701,0.343970945025,0.384668820899,0.296490067364,0.296326585156,0.368038219557
66,AAPL,20170120,20180115,118.100822,120.019958,127.037125,130.592758,134.151154,135.347153,137.729309,137.590912,139.824799,139.251511,142.03891,141.51503,139.567795,142.859299,145.804855,152.209961,154.307144,152.649643,151.617416,154.207901,144.074265,144.778946,144.739243,141.66243,146.664749,149.215515,149.433868,154.406403,154.763657,157.29454,158.699493,163.412552,158.061798,159.307312,151.345932,153.567932,154.743713,156.427673,155.690308,162.465958,171.882111,174.669998,170.149994,174.089996,169.800003,172.669998,176.419998,170.570007,172.229996,174.289993,0.0162499800382,0.0756667299064,0.105773489028,0.135903643414,0.146030575469,0.166201104002,0.165029249331,0.183944333597,0.179090108281,0.202691967716,0.198256096812,0.181768192943,0.209638481602,0.234579510378,0.288813730695,0.306571295499,0.292536668373,0.283796449783,0.305730971119,0.219926013724,0.225892788452,0.225556609589,0.19950418296,0.241860526593,0.26345873359,0.265307603024,0.307411755356,0.310436747002,0.331866597846,0.343762814792,0.383669895202,0.338363233407,0.34890942588,0.281497702023,0.300312134999,0.310267874342,0.324526538858,0.318283017539,0.375654760472,0.455384544233,0.478990535731,0.440718117948,0.474079460683,0.437754624604,0.462055852583,0.493808383484,0.444274511485,0.458330205356,0.475772903596
