,Ticker,StartDate,EndDate,Start_Price,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36,week37,week38,week39,week40,week41,week42,week43,week44,week45,week46,week47,week48,week49,week1_Return,week2_Return,week3_Return,week4_Return,week5_Return,week6_Return,week7_Return,week8_Return,week9_Return,week10_Return,week11_Return,week12_Return,week13_Return,week14_Return,week15_Return,week16_Return,week17_Return,week18_Return,week19_Return,week20_Return,week21_Return,week22_Return,week23_Return,week24_Return,week25_Return,week26_Return,week27_Return,week28_Return,week29_Return,week30_Return,week31_Return,week32_Return,week33_Return,week34_Return,week35_Return,week36_Return,week37_Return,week38_Return,week39_Return,week40_Return,week41_Return,week42_Return,week43_Return,week44_Return,week45_Return,week46_Return,week47_Return,week48_Return,week49_Return
10,AMD,20170126,20180121,10.52,12.28,13.42,12.97,14.12,13.03,13.91,13.49,13.7,14.55,13.52,12.79,13.13,13.62,10.04,11.42,11.04,11.12,12.03,11.96,12.64,13.4,13.19,14.29,13.55,14.76,13.37,12.83,12.63,12.48,12.67,12.63,12.26,13.41,12.74,13.34,14.2,13.95,12.01,10.85,11.12,11.25,11.38,10.73,9.94,10.29,10.54,10.98,11.82,12.18,0.167300380228,0.27566539924,0.23288973384,0.342205323194,0.238593155894,0.322243346008,0.282319391635,0.302281368821,0.383079847909,0.285171102662,0.215779467681,0.248098859316,0.294676806084,-0.0456273764259,0.0855513307985,0.0494296577947,0.0570342205323,0.143536121673,0.136882129278,0.201520912548,0.273764258555,0.253802281369,0.358365019011,0.288022813688,0.403041825095,0.270912547529,0.219581749049,0.200570342205,0.186311787072,0.204372623574,0.200570342205,0.165399239544,0.274714828897,0.21102661597,0.268060836502,0.349809885932,0.326045627376,0.141634980989,0.0313688212928,0.0570342205323,0.069391634981,0.0817490494297,0.0199619771863,-0.0551330798479,-0.0218631178707,0.00190114068441,0.0437262357414,0.123574144487,0.157794676806
11,AMD,20170125,20180120,10.35,12.06,13.56,13.3,14.32,13.9,13.33,13.65,13.79,14.05,13.27,12.31,13.0,13.3,10.19,11.26,11.41,11.0,11.24,12.09,11.93,14.08,12.15,13.89,13.48,14.11,13.71,13.11,13.02,12.17,12.15,12.86,12.22,13.74,12.74,13.31,13.88,14.07,12.33,10.8,11.71,11.07,11.37,10.89,10.04,10.13,10.89,10.28,12.28,11.91,0.165217391304,0.310144927536,0.285024154589,0.383574879227,0.342995169082,0.287922705314,0.31884057971,0.332367149758,0.357487922705,0.282125603865,0.189371980676,0.256038647343,0.285024154589,-0.0154589371981,0.087922705314,0.102415458937,0.0628019323671,0.0859903381643,0.168115942029,0.152657004831,0.36038647343,0.173913043478,0.342028985507,0.302415458937,0.363285024155,0.324637681159,0.266666666667,0.257971014493,0.175845410628,0.173913043478,0.242512077295,0.180676328502,0.327536231884,0.230917874396,0.285990338164,0.341062801932,0.359420289855,0.191304347826,0.0434782608696,0.131400966184,0.0695652173913,0.0985507246377,0.0521739130435,-0.0299516908213,-0.0212560386473,0.0521739130435,-0.00676328502415,0.186473429952,0.150724637681
12,IBM,20170125,20180120,171.63296499999998,166.146484,169.26651,174.560593,174.531784,173.455673,170.236938,170.294601,167.969421,167.047058,165.692307,162.886719,154.095306,154.00882,148.974136,145.888901,147.450928,147.945755,147.868134,150.555573,150.225708,150.604065,150.943649,148.624878,149.410721,141.833481,140.970001,139.331802,139.292587,138.253296,140.34166,141.008377,143.135941,143.028107,142.812393,143.616348,144.73407,156.41124,150.499115,151.018768,148.606857,145.665817,150.290283,152.468826,152.072739,152.498535,150.022903,151.924194,161.876205,162.252502,-0.0319663591432,-0.0137878815996,0.0170574924229,0.0168896400525,0.0106198013884,-0.00813379294589,-0.00779782601786,-0.0213452235123,-0.0267192668961,-0.0346125699104,-0.0509590101179,-0.102181180637,-0.102685081505,-0.132019096681,-0.14999486841,-0.140893895296,-0.138010841915,-0.138463091866,-0.122805033404,-0.124726954405,-0.122522500267,-0.120543952614,-0.134054008797,-0.129475383706,-0.173623312981,-0.178654281245,-0.188199061876,-0.188427543625,-0.194482854736,-0.1823152388,-0.178430687834,-0.166034677546,-0.166662960114,-0.167919793263,-0.163235640659,-0.156723360224,-0.0886876539131,-0.123133979536,-0.120106280282,-0.134159006109,-0.151294642029,-0.124350715493,-0.111657681845,-0.113965437817,-0.111484585726,-0.125908574731,-0.114830918408,-0.0568466553031,-0.0546542035209
13,TSLA,20170125,20180120,254.47000099999997,249.240005,262.079987,279.76001,255.990005,250.479996,244.899994,262.049988,254.779999,277.920013,298.700012,304.0,305.600006,314.070007,308.350006,324.809998,310.829987,325.140015,347.320007,359.01001,369.799988,377.48999,352.619995,327.220001,328.23999,339.600006,319.570007,365.220001,362.329987,341.350006,347.359985,344.529999,366.230011,373.910004,340.970001,355.01001,354.600006,359.649994,325.839996,321.079987,304.390015,311.299988,312.600006,308.850006,311.23999,337.890015,331.660004,311.350006,336.410004,340.059998,-0.0205525051261,0.029905238221,0.0993830663757,0.00597321489381,-0.0156796674827,-0.037607603892,0.0297873500617,0.0012182103933,0.0921523633743,0.173812279743,0.194639834972,0.200927436629,0.234212307014,0.211734211452,0.2764176395,0.221479882809,0.277714519284,0.364876038964,0.410814668091,0.453216436306,0.483436116307,0.385703594193,0.28588831577,0.289896603569,0.334538470804,0.25582585666,0.435218295142,0.423861302221,0.341415509328,0.365033141962,0.353912043251,0.439187368102,0.469367715372,0.339922189885,0.395095722894,0.393484515293,0.413329636447,0.280465260029,0.261759679877,0.196172491075,0.2233268628,0.228435590724,0.213699079602,0.223091086481,0.3278186571,0.303336356728,0.22352342035,0.32200260415,0.336346118064
14,QCOM,20170124,20180119,52.921611999999996,51.410934,51.256989,53.383465,54.942249,55.368504,56.106617,56.83503,55.39764,55.708427,54.844051,51.852734,51.143753,51.677917,53.328972,53.105595,54.504128,56.767044,57.453583,55.952999,55.727425,55.815693,54.158192,54.570114,55.374348,52.196648,52.167225,51.686649,52.520302,50.980492,51.376602,49.611488,50.474216,51.862503,50.70229,51.584846,53.419369,51.971581,53.796192,50.58329,63.563793,65.447899,66.112297,66.519997,64.980003,64.900002,64.599998,64.379997,66.470001,65.379997,-0.0285455779389,-0.0314545029354,0.00872711511509,0.0381816978666,0.0462361577346,0.060183446415,0.0739474451383,0.0467867078577,0.0526592991914,0.0363261610398,-0.0201973817426,-0.0335941958835,-0.023500701377,0.00769742236877,0.00347651919598,0.029903019583,0.0726627903927,0.0856355433769,0.0572807003687,0.0530182829654,0.0546861837844,0.0233662572486,0.0311498825848,0.0463465852098,-0.0136988268611,-0.0142548000994,-0.0233357026237,-0.0075831023439,-0.0366791548224,-0.0291943110123,-0.0625476790087,-0.046245681254,-0.0200127879703,-0.041936024171,-0.0252593590687,0.00940555249904,-0.0179516640574,0.0165259516282,-0.0441846329246,0.201093288693,0.236695114276,0.249249493761,0.256953340726,0.227853811407,0.226342122761,0.220673285613,0.216516174904,0.256008622715,0.235412046783
15,WFC,20170123,20180118,52.441371999999994,54.210361,55.035957,55.551769,56.690441,56.330353,56.739105,57.18679,54.354702,54.461754,53.722103,52.709949,50.753761,53.079773,53.756012,53.628605,51.198071,52.031116,51.041264,51.511688,52.824963,51.443081,54.667461,54.628262,53.893223,53.089573,52.236927,52.162273,51.273815,51.017151,51.105995,50.316257,50.010235,52.033943,53.337009,54.758545,54.432774,53.109959,54.205723,55.133663,55.846916,53.401501,53.729542,55.240532,58.202862,59.972313,60.002132,60.588634,61.960457,62.636421,0.0337326986792,0.0494759176019,0.059311892145,0.0810251303112,0.0741586432941,0.0819530999303,0.0904899665859,0.0364851247599,0.0385264901155,0.0244221489857,0.00512147165028,-0.0321809086154,0.0121736136118,0.0250687567823,0.0226392436872,-0.0237083995438,-0.00782313628255,-0.0266985387034,-0.0177280640179,0.0073146636972,-0.019036324984,0.0424490991578,0.0417016168074,0.0276852215079,0.0123604889666,-0.00389854407318,-0.00532211476084,-0.0222640437401,-0.0271583474208,-0.0254641888469,-0.0405236346601,-0.046359141786,-0.00776922846336,0.0170788247111,0.0441859720985,0.0379738729948,0.0127492278425,0.0336442570572,0.0513390648895,0.0649400248338,0.0183086170972,0.0245640026352,0.0533769406338,0.109865355925,0.143606864443,0.144175480382,0.155359436439,0.181518610917,0.194408510136
16,QCOM,20170123,20180118,52.806144999999994,51.584133,50.881725,52.854256,54.60548,54.853764,55.096565,56.543667,55.164551,55.727852,55.048004,53.756302,51.095192,51.512814,52.921062,53.736877,53.76601,56.951569,57.492813,57.002422,55.835308,55.384155,54.020885,54.285686,55.717621,52.804726,51.863186,51.608185,51.706261,50.921642,51.02953,51.614594,50.146973,51.81292,51.18819,51.446018,52.437653,51.941833,52.943382,54.202759,61.997009,65.9338,65.913971,68.379997,64.690002,64.860001,64.5,64.540001,66.029999,65.43,-0.0231414734024,-0.0364431071422,0.000911087147149,0.0340743487335,0.0387761500106,0.043374118675,0.0707781641701,0.044661582473,0.0553289205262,0.0424545097924,0.0179933036203,-0.0324006420086,-0.0244920548546,0.00217620506098,0.0176254487049,0.0181771458606,0.0785026818375,0.0887523222913,0.0794656947596,0.0573638352127,0.0488202651415,0.0230037621568,0.0280183490009,0.0551351741355,-2.68718725821e-05,-0.0178569937268,-0.022685996109,-0.0208287122645,-0.0356871913297,-0.0336440957771,-0.0225646276584,-0.0503572453547,-0.0188088905183,-0.0306395212148,-0.0257569833965,-0.00697820301027,-0.0163676405464,0.00259888314135,0.0264479446474,0.174049137652,0.248600896733,0.248225391193,0.294924994051,0.225046857709,0.228266161069,0.221448753739,0.222206260275,0.250422635472,0.239060340421
17,QCOM,20170123,20180118,52.806144999999994,51.584133,50.881725,52.854256,54.60548,54.853764,55.096565,56.543667,55.164551,55.727852,55.048004,53.756302,51.095192,51.512814,52.921062,53.736877,53.76601,56.951569,57.492813,57.002422,55.835308,55.384155,54.020885,54.285686,55.717621,52.804726,51.863186,51.608185,51.706261,50.921642,51.02953,51.614594,50.146973,51.81292,51.18819,51.446018,52.437653,51.941833,52.943382,54.202759,61.997009,65.9338,65.913971,68.379997,64.690002,64.860001,64.5,64.540001,66.029999,65.43,-0.0231414734024,-0.0364431071422,0.000911087147149,0.0340743487335,0.0387761500106,0.043374118675,0.0707781641701,0.044661582473,0.0553289205262,0.0424545097924,0.0179933036203,-0.0324006420086,-0.0244920548546,0.00217620506098,0.0176254487049,0.0181771458606,0.0785026818375,0.0887523222913,0.0794656947596,0.0573638352127,0.0488202651415,0.0230037621568,0.0280183490009,0.0551351741355,-2.68718725821e-05,-0.0178569937268,-0.022685996109,-0.0208287122645,-0.0356871913297,-0.0336440957771,-0.0225646276584,-0.0503572453547,-0.0188088905183,-0.0306395212148,-0.0257569833965,-0.00697820301027,-0.0163676405464,0.00259888314135,0.0264479446474,0.174049137652,0.248600896733,0.248225391193,0.294924994051,0.225046857709,0.228266161069,0.221448753739,0.222206260275,0.250422635472,0.239060340421
18,QCOM,20170123,20180118,52.806144999999994,51.584133,50.881725,52.854256,54.60548,54.853764,55.096565,56.543667,55.164551,55.727852,55.048004,53.756302,51.095192,51.512814,52.921062,53.736877,53.76601,56.951569,57.492813,57.002422,55.835308,55.384155,54.020885,54.285686,55.717621,52.804726,51.863186,51.608185,51.706261,50.921642,51.02953,51.614594,50.146973,51.81292,51.18819,51.446018,52.437653,51.941833,52.943382,54.202759,61.997009,65.9338,65.913971,68.379997,64.690002,64.860001,64.5,64.540001,66.029999,65.43,-0.0231414734024,-0.0364431071422,0.000911087147149,0.0340743487335,0.0387761500106,0.043374118675,0.0707781641701,0.044661582473,0.0553289205262,0.0424545097924,0.0179933036203,-0.0324006420086,-0.0244920548546,0.00217620506098,0.0176254487049,0.0181771458606,0.0785026818375,0.0887523222913,0.0794656947596,0.0573638352127,0.0488202651415,0.0230037621568,0.0280183490009,0.0551351741355,-2.68718725821e-05,-0.0178569937268,-0.022685996109,-0.0208287122645,-0.0356871913297,-0.0336440957771,-0.0225646276584,-0.0503572453547,-0.0188088905183,-0.0306395212148,-0.0257569833965,-0.00697820301027,-0.0163676405464,0.00259888314135,0.0264479446474,0.174049137652,0.248600896733,0.248225391193,0.294924994051,0.225046857709,0.228266161069,0.221448753739,0.222206260275,0.250422635472,0.239060340421
19,BABA,20170122,20180117,98.410004,101.019997,100.900002,103.099998,102.120003,102.900002,102.629997,104.25,105.089996,107.800003,107.519997,110.440002,110.760002,114.970001,116.57,119.980003,120.720001,122.809998,123.970001,142.339996,135.080002,142.270004,140.809998,142.429993,151.830002,151.889999,157.559998,153.330002,151.699997,167.5,171.740005,171.039993,174.059998,179.979996,169.589996,173.610001,182.089996,179.559998,173.130005,181.580002,187.839996,184.539993,188.0,186.690002,168.960007,174.639999,171.279999,172.970001,185.710007,188.75,0.0265216227407,0.0253022853246,0.0476576954514,0.0376994090967,0.045625422391,0.0428817480792,0.0593435195877,0.0678791965093,0.0954171183653,0.0925718182066,0.122243649131,0.125495351062,0.168275544425,0.184534043917,0.2191850231,0.226704563491,0.247942211241,0.259729661224,0.446397624372,0.37262469779,0.445686395867,0.430850444839,0.447312135055,0.542830970721,0.543440634349,0.60105671777,0.558073323521,0.541509916004,0.702062729314,0.745147830702,0.73803461079,0.768722598568,0.828879063962,0.723300366902,0.764149923213,0.850319973567,0.824611225501,0.759272410963,0.845137634584,0.908748992633,0.875215785989,0.910374884244,0.897063249789,0.716898690503,0.774616318479,0.740473448208,0.757646519352,0.887104963434,0.917996060644
